LINK,WORD,LANGUAGE
میخواستم/common_voice_fa_19395714.opus,میخواستم,fa
میخواستم/common_voice_fa_20030032.opus,میخواستم,fa
میخواستم/common_voice_fa_20150600.opus,میخواستم,fa
میخواستم/common_voice_fa_19464211.opus,میخواستم,fa
میخواستم/common_voice_fa_19356087.opus,میخواستم,fa
میخواستم/common_voice_fa_19387258.opus,میخواستم,fa
میخواستم/common_voice_fa_20054353.opus,میخواستم,fa
میخواستم/common_voice_fa_20396083.opus,میخواستم,fa
میخواستم/common_voice_fa_19289628.opus,میخواستم,fa
میخواستم/common_voice_fa_20036187.opus,میخواستم,fa
میخواستم/common_voice_fa_19568264.opus,میخواستم,fa
میخواستم/common_voice_fa_19770142.opus,میخواستم,fa
میخواستم/common_voice_fa_19272421.opus,میخواستم,fa
میخواستم/common_voice_fa_19296085.opus,میخواستم,fa
میخواستم/common_voice_fa_19560175.opus,میخواستم,fa
میخواستم/common_voice_fa_19272321.opus,میخواستم,fa
میخواستم/common_voice_fa_20941531.opus,میخواستم,fa
میخواستم/common_voice_fa_20481406.opus,میخواستم,fa
میخواستم/common_voice_fa_20291634.opus,میخواستم,fa
میخواستم/common_voice_fa_19558665.opus,میخواستم,fa
میخواستم/common_voice_fa_19334791.opus,میخواستم,fa
میخواستم/common_voice_fa_19236328.opus,میخواستم,fa
میخواستم/common_voice_fa_19385766.opus,میخواستم,fa
میخواستم/common_voice_fa_19904225.opus,میخواستم,fa
میخواستم/common_voice_fa_19519572.opus,میخواستم,fa
میخواستم/common_voice_fa_19282829.opus,میخواستم,fa
میخواستم/common_voice_fa_19373137.opus,میخواستم,fa
میخواستم/common_voice_fa_19365091.opus,میخواستم,fa
میخواستم/common_voice_fa_19299566.opus,میخواستم,fa
میخواستم/common_voice_fa_18559702.opus,میخواستم,fa
میخواستم/common_voice_fa_19291830.opus,میخواستم,fa
میخواستم/common_voice_fa_19223691.opus,میخواستم,fa
میخواستم/common_voice_fa_19515765.opus,میخواستم,fa
میخواستم/common_voice_fa_19524271.opus,میخواستم,fa
میخواستم/common_voice_fa_19401467.opus,میخواستم,fa
میخواستم/common_voice_fa_18558645.opus,میخواستم,fa
میخواستم/common_voice_fa_20119821.opus,میخواستم,fa
میخواستم/common_voice_fa_19874751.opus,میخواستم,fa
میخواستم/common_voice_fa_20175515.opus,میخواستم,fa
میخواستم/common_voice_fa_19308288.opus,میخواستم,fa
میخواستم/common_voice_fa_19516817.opus,میخواستم,fa
میخواستم/common_voice_fa_19361337.opus,میخواستم,fa
میخواستم/common_voice_fa_18644434.opus,میخواستم,fa
میخواستم/common_voice_fa_19432206.opus,میخواستم,fa
میخواستم/common_voice_fa_20835870.opus,میخواستم,fa
میخواستم/common_voice_fa_19324496.opus,میخواستم,fa
میخواستم/common_voice_fa_19446009.opus,میخواستم,fa
میخواستم/common_voice_fa_19882057.opus,میخواستم,fa
میخواستم/common_voice_fa_18761227.opus,میخواستم,fa
میخواستم/common_voice_fa_19414263.opus,میخواستم,fa
امیدوارم/common_voice_fa_19232154.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20936253.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19194754.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20037480.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20096538.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19519698.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18684467.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20107988.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19914871.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18564470.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19188392.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18757370.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19884063.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19006273.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20139674.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19882317.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19289282.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18759154.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18859011.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18656703.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21547297.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20785697.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20165865.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19179376.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20125423.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19900463.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18565662.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20175447.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20152077.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20133838.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18635398.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21157420.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19395569.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20086183.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19443781.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19270508.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19232749.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19352972.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18551294.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20100016.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19881743.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19462848.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18459165.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19356639.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18612762.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19447827.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20249073.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18610854.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20165299.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19571338.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18722500.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19225687.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20072836.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18781184.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18683677.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19357557.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18607652.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18613041.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19462820.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20196818.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20108562.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20034263.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20422915.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19912913.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19506712.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19489527.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18659250.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20374849.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20291553.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19240018.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19217327.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19210183.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20124668.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19236553.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20168756.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19424199.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18472441.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19269256.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20035651.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19077859.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18676662.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19073421.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19891061.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19232783.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20166600.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19901773.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18562033.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19438898.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21240796.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19868198.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20175582.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19557778.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18578399.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20036189.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18626017.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19295680.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18621502.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19568991.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19178528.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20220237.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20024332.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18798233.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19401558.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18623107.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19360943.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19892541.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19266190.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19576769.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19219436.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18611415.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21364132.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20155435.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18559681.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19282693.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19321699.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19899353.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20051071.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19437300.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20092789.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18585064.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18831024.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19098444.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20396200.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19286228.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20081692.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19428897.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21098683.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20235441.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18781723.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18609751.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18620078.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21613960.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19553994.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20965475.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18624463.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20151994.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20096007.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18565402.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19889847.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19839149.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18623417.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20095396.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20193506.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20377758.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18612266.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20133978.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19212140.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19220112.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19374422.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19462449.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20136396.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20396401.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20081309.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18557877.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20133848.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20057120.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19883686.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20138452.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18551883.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18769959.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19556653.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18764367.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19580470.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20782998.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18635464.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21263663.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20093457.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20107805.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19874565.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19882262.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18570378.opus,امیدوارم,fa
امیدوارم/common_voice_fa_21141702.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19269230.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20121977.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18830596.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19217268.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20135748.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18570019.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20081541.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19213940.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19098727.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19556106.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20094308.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20136650.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19231908.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19890761.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20099534.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20082791.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20203174.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18556522.opus,امیدوارم,fa
امیدوارم/common_voice_fa_20216840.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19267167.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18669547.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19447855.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18652189.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19220879.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19890002.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19245970.opus,امیدوارم,fa
امیدوارم/common_voice_fa_19363399.opus,امیدوارم,fa
امیدوارم/common_voice_fa_18616430.opus,امیدوارم,fa
تلویزیون/common_voice_fa_20950998.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19376251.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18664305.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19357781.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19560020.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19819780.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20085665.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19432190.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19208485.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19792675.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20572582.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18552517.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18563080.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19423848.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20053114.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19395835.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19899454.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20175185.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19158140.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19415315.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19257096.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20238996.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19436514.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19871381.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19235467.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19297138.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18630700.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18664250.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20121552.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19272774.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19325569.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18550855.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19207988.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19208247.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19902229.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19445670.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19338682.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19288082.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19520369.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18766321.opus,تلویزیون,fa
تلویزیون/common_voice_fa_18565831.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20395235.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20286899.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19415280.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20029517.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20030442.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20938554.opus,تلویزیون,fa
تلویزیون/common_voice_fa_19841584.opus,تلویزیون,fa
تلویزیون/common_voice_fa_20094100.opus,تلویزیون,fa
