LINK,WORD,LANGUAGE
surrounding/common_voice_en_212305.opus,surrounding,en
surrounding/common_voice_en_19465900.opus,surrounding,en
surrounding/common_voice_en_20183385.opus,surrounding,en
surrounding/common_voice_en_82839.opus,surrounding,en
surrounding/common_voice_en_18723926.opus,surrounding,en
surrounding/common_voice_en_170638.opus,surrounding,en
surrounding/common_voice_en_686992.opus,surrounding,en
surrounding/common_voice_en_20110138.opus,surrounding,en
surrounding/common_voice_en_215028.opus,surrounding,en
surrounding/common_voice_en_581723.opus,surrounding,en
surrounding/common_voice_en_49498.opus,surrounding,en
surrounding/common_voice_en_208104.opus,surrounding,en
surrounding/common_voice_en_18850074.opus,surrounding,en
surrounding/common_voice_en_139138.opus,surrounding,en
surrounding/common_voice_en_19632763.opus,surrounding,en
surrounding/common_voice_en_21399668.opus,surrounding,en
surrounding/common_voice_en_510798.opus,surrounding,en
surrounding/common_voice_en_21692384.opus,surrounding,en
surrounding/common_voice_en_593852.opus,surrounding,en
surrounding/common_voice_en_76435.opus,surrounding,en
surrounding/common_voice_en_20239320.opus,surrounding,en
surrounding/common_voice_en_27052.opus,surrounding,en
surrounding/common_voice_en_192650.opus,surrounding,en
surrounding/common_voice_en_535609.opus,surrounding,en
surrounding/common_voice_en_20160165.opus,surrounding,en
surrounding/common_voice_en_115548.opus,surrounding,en
surrounding/common_voice_en_20963833.opus,surrounding,en
surrounding/common_voice_en_18668838.opus,surrounding,en
surrounding/common_voice_en_20990404.opus,surrounding,en
surrounding/common_voice_en_18698390.opus,surrounding,en
surrounding/common_voice_en_20786041.opus,surrounding,en
surrounding/common_voice_en_597741.opus,surrounding,en
surrounding/common_voice_en_153575.opus,surrounding,en
surrounding/common_voice_en_566684.opus,surrounding,en
surrounding/common_voice_en_556708.opus,surrounding,en
surrounding/common_voice_en_103466.opus,surrounding,en
surrounding/common_voice_en_596069.opus,surrounding,en
surrounding/common_voice_en_187781.opus,surrounding,en
surrounding/common_voice_en_22228743.opus,surrounding,en
surrounding/common_voice_en_634849.opus,surrounding,en
surrounding/common_voice_en_35166.opus,surrounding,en
surrounding/common_voice_en_130353.opus,surrounding,en
surrounding/common_voice_en_586595.opus,surrounding,en
surrounding/common_voice_en_19747443.opus,surrounding,en
surrounding/common_voice_en_22344446.opus,surrounding,en
surrounding/common_voice_en_19973444.opus,surrounding,en
surrounding/common_voice_en_20657619.opus,surrounding,en
surrounding/common_voice_en_649034.opus,surrounding,en
surrounding/common_voice_en_18707350.opus,surrounding,en
surrounding/common_voice_en_18837716.opus,surrounding,en
surrounding/common_voice_en_21862383.opus,surrounding,en
surrounding/common_voice_en_20189321.opus,surrounding,en
surrounding/common_voice_en_209050.opus,surrounding,en
surrounding/common_voice_en_20965447.opus,surrounding,en
surrounding/common_voice_en_21776953.opus,surrounding,en
surrounding/common_voice_en_656075.opus,surrounding,en
surrounding/common_voice_en_19310833.opus,surrounding,en
surrounding/common_voice_en_19746087.opus,surrounding,en
surrounding/common_voice_en_19287997.opus,surrounding,en
surrounding/common_voice_en_590545.opus,surrounding,en
surrounding/common_voice_en_39588.opus,surrounding,en
surrounding/common_voice_en_19438989.opus,surrounding,en
surrounding/common_voice_en_191827.opus,surrounding,en
surrounding/common_voice_en_19640076.opus,surrounding,en
surrounding/common_voice_en_152756.opus,surrounding,en
surrounding/common_voice_en_20273838.opus,surrounding,en
surrounding/common_voice_en_608051.opus,surrounding,en
surrounding/common_voice_en_685427.opus,surrounding,en
surrounding/common_voice_en_20043785.opus,surrounding,en
surrounding/common_voice_en_20728399.opus,surrounding,en
surrounding/common_voice_en_21595944.opus,surrounding,en
surrounding/common_voice_en_540259.opus,surrounding,en
surrounding/common_voice_en_578481.opus,surrounding,en
surrounding/common_voice_en_629083.opus,surrounding,en
surrounding/common_voice_en_19123475.opus,surrounding,en
surrounding/common_voice_en_19059309.opus,surrounding,en
surrounding/common_voice_en_13211.opus,surrounding,en
surrounding/common_voice_en_221108.opus,surrounding,en
surrounding/common_voice_en_20791429.opus,surrounding,en
surrounding/common_voice_en_22314485.opus,surrounding,en
surrounding/common_voice_en_21126526.opus,surrounding,en
surrounding/common_voice_en_598445.opus,surrounding,en
surrounding/common_voice_en_478873.opus,surrounding,en
surrounding/common_voice_en_110157.opus,surrounding,en
surrounding/common_voice_en_191264.opus,surrounding,en
surrounding/common_voice_en_20831384.opus,surrounding,en
surrounding/common_voice_en_175788.opus,surrounding,en
surrounding/common_voice_en_19909313.opus,surrounding,en
surrounding/common_voice_en_19311533.opus,surrounding,en
surrounding/common_voice_en_18765358.opus,surrounding,en
surrounding/common_voice_en_19267543.opus,surrounding,en
surrounding/common_voice_en_20007975.opus,surrounding,en
surrounding/common_voice_en_657995.opus,surrounding,en
surrounding/common_voice_en_22083870.opus,surrounding,en
surrounding/common_voice_en_630402.opus,surrounding,en
surrounding/common_voice_en_20208.opus,surrounding,en
surrounding/common_voice_en_19777952.opus,surrounding,en
surrounding/common_voice_en_60180.opus,surrounding,en
surrounding/common_voice_en_3520.opus,surrounding,en
surrounding/common_voice_en_498008.opus,surrounding,en
surrounding/common_voice_en_539257.opus,surrounding,en
surrounding/common_voice_en_19772271.opus,surrounding,en
surrounding/common_voice_en_18949396.opus,surrounding,en
surrounding/common_voice_en_650981.opus,surrounding,en
surrounding/common_voice_en_157282.opus,surrounding,en
surrounding/common_voice_en_8914.opus,surrounding,en
surrounding/common_voice_en_18683333.opus,surrounding,en
surrounding/common_voice_en_22287101.opus,surrounding,en
surrounding/common_voice_en_478941.opus,surrounding,en
surrounding/common_voice_en_655883.opus,surrounding,en
surrounding/common_voice_en_175532.opus,surrounding,en
surrounding/common_voice_en_99907.opus,surrounding,en
surrounding/common_voice_en_154189.opus,surrounding,en
surrounding/common_voice_en_19683647.opus,surrounding,en
surrounding/common_voice_en_19718891.opus,surrounding,en
surrounding/common_voice_en_118264.opus,surrounding,en
surrounding/common_voice_en_139988.opus,surrounding,en
surrounding/common_voice_en_24922.opus,surrounding,en
surrounding/common_voice_en_130565.opus,surrounding,en
surrounding/common_voice_en_19747940.opus,surrounding,en
surrounding/common_voice_en_20261722.opus,surrounding,en
surrounding/common_voice_en_22083189.opus,surrounding,en
surrounding/common_voice_en_119892.opus,surrounding,en
surrounding/common_voice_en_122773.opus,surrounding,en
surrounding/common_voice_en_19748118.opus,surrounding,en
surrounding/common_voice_en_589349.opus,surrounding,en
surrounding/common_voice_en_18976508.opus,surrounding,en
surrounding/common_voice_en_56291.opus,surrounding,en
surrounding/common_voice_en_19665220.opus,surrounding,en
surrounding/common_voice_en_73114.opus,surrounding,en
surrounding/common_voice_en_19684725.opus,surrounding,en
surrounding/common_voice_en_19942978.opus,surrounding,en
surrounding/common_voice_en_19410427.opus,surrounding,en
surrounding/common_voice_en_128118.opus,surrounding,en
surrounding/common_voice_en_19410626.opus,surrounding,en
surrounding/common_voice_en_20376169.opus,surrounding,en
surrounding/common_voice_en_19159488.opus,surrounding,en
surrounding/common_voice_en_22306416.opus,surrounding,en
surrounding/common_voice_en_479705.opus,surrounding,en
surrounding/common_voice_en_623774.opus,surrounding,en
surrounding/common_voice_en_21505353.opus,surrounding,en
surrounding/common_voice_en_18782811.opus,surrounding,en
surrounding/common_voice_en_19374586.opus,surrounding,en
surrounding/common_voice_en_682716.opus,surrounding,en
surrounding/common_voice_en_21915341.opus,surrounding,en
surrounding/common_voice_en_190026.opus,surrounding,en
surrounding/common_voice_en_18985535.opus,surrounding,en
surrounding/common_voice_en_22259296.opus,surrounding,en
surrounding/common_voice_en_20585149.opus,surrounding,en
surrounding/common_voice_en_22175241.opus,surrounding,en
surrounding/common_voice_en_510848.opus,surrounding,en
surrounding/common_voice_en_62469.opus,surrounding,en
surrounding/common_voice_en_19699252.opus,surrounding,en
surrounding/common_voice_en_509802.opus,surrounding,en
surrounding/common_voice_en_19451846.opus,surrounding,en
surrounding/common_voice_en_599133.opus,surrounding,en
surrounding/common_voice_en_580703.opus,surrounding,en
surrounding/common_voice_en_82291.opus,surrounding,en
surrounding/common_voice_en_149444.opus,surrounding,en
surrounding/common_voice_en_180065.opus,surrounding,en
surrounding/common_voice_en_149895.opus,surrounding,en
surrounding/common_voice_en_22255126.opus,surrounding,en
surrounding/common_voice_en_672954.opus,surrounding,en
surrounding/common_voice_en_216557.opus,surrounding,en
surrounding/common_voice_en_125620.opus,surrounding,en
surrounding/common_voice_en_20346159.opus,surrounding,en
surrounding/common_voice_en_18963534.opus,surrounding,en
surrounding/common_voice_en_595219.opus,surrounding,en
surrounding/common_voice_en_20907752.opus,surrounding,en
surrounding/common_voice_en_19344449.opus,surrounding,en
surrounding/common_voice_en_125874.opus,surrounding,en
surrounding/common_voice_en_578172.opus,surrounding,en
surrounding/common_voice_en_625500.opus,surrounding,en
surrounding/common_voice_en_20921512.opus,surrounding,en
surrounding/common_voice_en_27334.opus,surrounding,en
surrounding/common_voice_en_608285.opus,surrounding,en
surrounding/common_voice_en_573363.opus,surrounding,en
surrounding/common_voice_en_20112437.opus,surrounding,en
surrounding/common_voice_en_112332.opus,surrounding,en
surrounding/common_voice_en_1509.opus,surrounding,en
surrounding/common_voice_en_19974983.opus,surrounding,en
surrounding/common_voice_en_18978603.opus,surrounding,en
surrounding/common_voice_en_548834.opus,surrounding,en
surrounding/common_voice_en_670333.opus,surrounding,en
surrounding/common_voice_en_634065.opus,surrounding,en
surrounding/common_voice_en_683113.opus,surrounding,en
surrounding/common_voice_en_20062001.opus,surrounding,en
surrounding/common_voice_en_19650767.opus,surrounding,en
surrounding/common_voice_en_195280.opus,surrounding,en
surrounding/common_voice_en_19573711.opus,surrounding,en
surrounding/common_voice_en_19520098.opus,surrounding,en
surrounding/common_voice_en_19517787.opus,surrounding,en
surrounding/common_voice_en_21206704.opus,surrounding,en
surrounding/common_voice_en_19374903.opus,surrounding,en
surrounding/common_voice_en_21771445.opus,surrounding,en
surrounding/common_voice_en_687850.opus,surrounding,en
surrounding/common_voice_en_19652474.opus,surrounding,en
surrounding/common_voice_en_572217.opus,surrounding,en
surrounding/common_voice_en_556618.opus,surrounding,en
surrounding/common_voice_en_21250876.opus,surrounding,en
surrounding/common_voice_en_20103983.opus,surrounding,en
surrounding/common_voice_en_22312692.opus,surrounding,en
surrounding/common_voice_en_171760.opus,surrounding,en
surrounding/common_voice_en_19791672.opus,surrounding,en
surrounding/common_voice_en_18956203.opus,surrounding,en
surrounding/common_voice_en_19285988.opus,surrounding,en
surrounding/common_voice_en_53557.opus,surrounding,en
surrounding/common_voice_en_80886.opus,surrounding,en
surrounding/common_voice_en_19700531.opus,surrounding,en
surrounding/common_voice_en_201433.opus,surrounding,en
surrounding/common_voice_en_22021892.opus,surrounding,en
surrounding/common_voice_en_141024.opus,surrounding,en
surrounding/common_voice_en_153653.opus,surrounding,en
surrounding/common_voice_en_18981028.opus,surrounding,en
surrounding/common_voice_en_478217.opus,surrounding,en
surrounding/common_voice_en_73397.opus,surrounding,en
surrounding/common_voice_en_675452.opus,surrounding,en
surrounding/common_voice_en_203357.opus,surrounding,en
surrounding/common_voice_en_21829100.opus,surrounding,en
surrounding/common_voice_en_596530.opus,surrounding,en
surrounding/common_voice_en_120881.opus,surrounding,en
surrounding/common_voice_en_21312410.opus,surrounding,en
surrounding/common_voice_en_18787650.opus,surrounding,en
surrounding/common_voice_en_20292480.opus,surrounding,en
surrounding/common_voice_en_20582346.opus,surrounding,en
surrounding/common_voice_en_22404363.opus,surrounding,en
surrounding/common_voice_en_487140.opus,surrounding,en
surrounding/common_voice_en_637151.opus,surrounding,en
surrounding/common_voice_en_495290.opus,surrounding,en
surrounding/common_voice_en_681615.opus,surrounding,en
surrounding/common_voice_en_19311546.opus,surrounding,en
surrounding/common_voice_en_18910.opus,surrounding,en
surrounding/common_voice_en_22184871.opus,surrounding,en
surrounding/common_voice_en_20803856.opus,surrounding,en
surrounding/common_voice_en_19021666.opus,surrounding,en
surrounding/common_voice_en_180181.opus,surrounding,en
surrounding/common_voice_en_21288851.opus,surrounding,en
surrounding/common_voice_en_646499.opus,surrounding,en
surrounding/common_voice_en_21021435.opus,surrounding,en
surrounding/common_voice_en_20255915.opus,surrounding,en
surrounding/common_voice_en_21530181.opus,surrounding,en
surrounding/common_voice_en_18885938.opus,surrounding,en
surrounding/common_voice_en_530475.opus,surrounding,en
surrounding/common_voice_en_21467701.opus,surrounding,en
surrounding/common_voice_en_21320480.opus,surrounding,en
surrounding/common_voice_en_579138.opus,surrounding,en
surrounding/common_voice_en_687839.opus,surrounding,en
surrounding/common_voice_en_21809096.opus,surrounding,en
surrounding/common_voice_en_42850.opus,surrounding,en
surrounding/common_voice_en_511249.opus,surrounding,en
surrounding/common_voice_en_17218.opus,surrounding,en
surrounding/common_voice_en_22201077.opus,surrounding,en
surrounding/common_voice_en_192132.opus,surrounding,en
surrounding/common_voice_en_687158.opus,surrounding,en
surrounding/common_voice_en_142686.opus,surrounding,en
surrounding/common_voice_en_20297495.opus,surrounding,en
surrounding/common_voice_en_21843263.opus,surrounding,en
surrounding/common_voice_en_204406.opus,surrounding,en
surrounding/common_voice_en_19843901.opus,surrounding,en
surrounding/common_voice_en_19857701.opus,surrounding,en
surrounding/common_voice_en_696284.opus,surrounding,en
surrounding/common_voice_en_198295.opus,surrounding,en
surrounding/common_voice_en_170223.opus,surrounding,en
surrounding/common_voice_en_18956805.opus,surrounding,en
surrounding/common_voice_en_623500.opus,surrounding,en
surrounding/common_voice_en_554399.opus,surrounding,en
surrounding/common_voice_en_21246943.opus,surrounding,en
surrounding/common_voice_en_519243.opus,surrounding,en
surrounding/common_voice_en_171851.opus,surrounding,en
surrounding/common_voice_en_20057291.opus,surrounding,en
surrounding/common_voice_en_54028.opus,surrounding,en
surrounding/common_voice_en_21619848.opus,surrounding,en
surrounding/common_voice_en_21838823.opus,surrounding,en
surrounding/common_voice_en_200329.opus,surrounding,en
surrounding/common_voice_en_21177675.opus,surrounding,en
surrounding/common_voice_en_19823884.opus,surrounding,en
surrounding/common_voice_en_19080.opus,surrounding,en
surrounding/common_voice_en_500505.opus,surrounding,en
surrounding/common_voice_en_693242.opus,surrounding,en
surrounding/common_voice_en_657318.opus,surrounding,en
surrounding/common_voice_en_18783269.opus,surrounding,en
surrounding/common_voice_en_18784953.opus,surrounding,en
surrounding/common_voice_en_640055.opus,surrounding,en
surrounding/common_voice_en_20872567.opus,surrounding,en
surrounding/common_voice_en_20858336.opus,surrounding,en
surrounding/common_voice_en_20106111.opus,surrounding,en
surrounding/common_voice_en_115823.opus,surrounding,en
surrounding/common_voice_en_19403664.opus,surrounding,en
surrounding/common_voice_en_19823426.opus,surrounding,en
surrounding/common_voice_en_19887654.opus,surrounding,en
surrounding/common_voice_en_19944715.opus,surrounding,en
surrounding/common_voice_en_20351184.opus,surrounding,en
surrounding/common_voice_en_112734.opus,surrounding,en
surrounding/common_voice_en_21277003.opus,surrounding,en
surrounding/common_voice_en_21385992.opus,surrounding,en
surrounding/common_voice_en_99653.opus,surrounding,en
surrounding/common_voice_en_22257426.opus,surrounding,en
surrounding/common_voice_en_19246596.opus,surrounding,en
surrounding/common_voice_en_20260981.opus,surrounding,en
surrounding/common_voice_en_22070292.opus,surrounding,en
surrounding/common_voice_en_615128.opus,surrounding,en
surrounding/common_voice_en_22061352.opus,surrounding,en
surrounding/common_voice_en_19381528.opus,surrounding,en
surrounding/common_voice_en_20250160.opus,surrounding,en
surrounding/common_voice_en_536666.opus,surrounding,en
surrounding/common_voice_en_482601.opus,surrounding,en
surrounding/common_voice_en_21722068.opus,surrounding,en
surrounding/common_voice_en_75799.opus,surrounding,en
surrounding/common_voice_en_107207.opus,surrounding,en
surrounding/common_voice_en_19958366.opus,surrounding,en
surrounding/common_voice_en_217425.opus,surrounding,en
surrounding/common_voice_en_634101.opus,surrounding,en
surrounding/common_voice_en_21995553.opus,surrounding,en
surrounding/common_voice_en_19543859.opus,surrounding,en
surrounding/common_voice_en_32955.opus,surrounding,en
surrounding/common_voice_en_24581.opus,surrounding,en
surrounding/common_voice_en_21777190.opus,surrounding,en
surrounding/common_voice_en_655371.opus,surrounding,en
surrounding/common_voice_en_193665.opus,surrounding,en
surrounding/common_voice_en_21864538.opus,surrounding,en
surrounding/common_voice_en_513997.opus,surrounding,en
surrounding/common_voice_en_181926.opus,surrounding,en
surrounding/common_voice_en_20853803.opus,surrounding,en
surrounding/common_voice_en_21345827.opus,surrounding,en
surrounding/common_voice_en_20646206.opus,surrounding,en
surrounding/common_voice_en_18729504.opus,surrounding,en
surrounding/common_voice_en_181522.opus,surrounding,en
surrounding/common_voice_en_576077.opus,surrounding,en
surrounding/common_voice_en_18851763.opus,surrounding,en
surrounding/common_voice_en_594962.opus,surrounding,en
surrounding/common_voice_en_185026.opus,surrounding,en
surrounding/common_voice_en_117457.opus,surrounding,en
surrounding/common_voice_en_20183004.opus,surrounding,en
surrounding/common_voice_en_538730.opus,surrounding,en
surrounding/common_voice_en_496075.opus,surrounding,en
surrounding/common_voice_en_19643893.opus,surrounding,en
surrounding/common_voice_en_546473.opus,surrounding,en
surrounding/common_voice_en_20215553.opus,surrounding,en
surrounding/common_voice_en_98638.opus,surrounding,en
surrounding/common_voice_en_20724236.opus,surrounding,en
surrounding/common_voice_en_163029.opus,surrounding,en
surrounding/common_voice_en_647263.opus,surrounding,en
surrounding/common_voice_en_19422811.opus,surrounding,en
surrounding/common_voice_en_19068074.opus,surrounding,en
surrounding/common_voice_en_21385314.opus,surrounding,en
surrounding/common_voice_en_115418.opus,surrounding,en
surrounding/common_voice_en_19125758.opus,surrounding,en
surrounding/common_voice_en_40195.opus,surrounding,en
surrounding/common_voice_en_19616226.opus,surrounding,en
surrounding/common_voice_en_22255081.opus,surrounding,en
surrounding/common_voice_en_215605.opus,surrounding,en
surrounding/common_voice_en_638040.opus,surrounding,en
surrounding/common_voice_en_19942623.opus,surrounding,en
surrounding/common_voice_en_152678.opus,surrounding,en
surrounding/common_voice_en_204007.opus,surrounding,en
surrounding/common_voice_en_19965248.opus,surrounding,en
surrounding/common_voice_en_18769.opus,surrounding,en
surrounding/common_voice_en_633877.opus,surrounding,en
surrounding/common_voice_en_20995983.opus,surrounding,en
surrounding/common_voice_en_21437729.opus,surrounding,en
surrounding/common_voice_en_115196.opus,surrounding,en
surrounding/common_voice_en_553406.opus,surrounding,en
surrounding/common_voice_en_22305005.opus,surrounding,en
surrounding/common_voice_en_21253521.opus,surrounding,en
surrounding/common_voice_en_20901.opus,surrounding,en
surrounding/common_voice_en_181775.opus,surrounding,en
surrounding/common_voice_en_638853.opus,surrounding,en
surrounding/common_voice_en_691065.opus,surrounding,en
surrounding/common_voice_en_18827885.opus,surrounding,en
surrounding/common_voice_en_20298371.opus,surrounding,en
surrounding/common_voice_en_22431468.opus,surrounding,en
surrounding/common_voice_en_18745914.opus,surrounding,en
surrounding/common_voice_en_19955053.opus,surrounding,en
surrounding/common_voice_en_82599.opus,surrounding,en
surrounding/common_voice_en_168275.opus,surrounding,en
surrounding/common_voice_en_19680998.opus,surrounding,en
surrounding/common_voice_en_18821215.opus,surrounding,en
surrounding/common_voice_en_21021114.opus,surrounding,en
surrounding/common_voice_en_16720.opus,surrounding,en
surrounding/common_voice_en_622841.opus,surrounding,en
surrounding/common_voice_en_112726.opus,surrounding,en
surrounding/common_voice_en_127020.opus,surrounding,en
surrounding/common_voice_en_477826.opus,surrounding,en
surrounding/common_voice_en_20513198.opus,surrounding,en
surrounding/common_voice_en_43692.opus,surrounding,en
surrounding/common_voice_en_19823777.opus,surrounding,en
surrounding/common_voice_en_43175.opus,surrounding,en
surrounding/common_voice_en_156041.opus,surrounding,en
surrounding/common_voice_en_507089.opus,surrounding,en
surrounding/common_voice_en_22338859.opus,surrounding,en
surrounding/common_voice_en_22194383.opus,surrounding,en
surrounding/common_voice_en_536725.opus,surrounding,en
surrounding/common_voice_en_140259.opus,surrounding,en
surrounding/common_voice_en_20927040.opus,surrounding,en
surrounding/common_voice_en_20187611.opus,surrounding,en
surrounding/common_voice_en_19597392.opus,surrounding,en
surrounding/common_voice_en_157353.opus,surrounding,en
surrounding/common_voice_en_20766986.opus,surrounding,en
surrounding/common_voice_en_20860193.opus,surrounding,en
surrounding/common_voice_en_19886994.opus,surrounding,en
surrounding/common_voice_en_637067.opus,surrounding,en
surrounding/common_voice_en_46224.opus,surrounding,en
surrounding/common_voice_en_546440.opus,surrounding,en
surrounding/common_voice_en_21595162.opus,surrounding,en
surrounding/common_voice_en_21335704.opus,surrounding,en
surrounding/common_voice_en_19739734.opus,surrounding,en
surrounding/common_voice_en_18993785.opus,surrounding,en
surrounding/common_voice_en_621045.opus,surrounding,en
surrounding/common_voice_en_480270.opus,surrounding,en
surrounding/common_voice_en_588068.opus,surrounding,en
surrounding/common_voice_en_19982608.opus,surrounding,en
appearance/common_voice_en_20863871.opus,appearance,en
appearance/common_voice_en_20761328.opus,appearance,en
appearance/common_voice_en_569556.opus,appearance,en
appearance/common_voice_en_22112.opus,appearance,en
appearance/common_voice_en_19453872.opus,appearance,en
appearance/common_voice_en_682828.opus,appearance,en
appearance/common_voice_en_215029.opus,appearance,en
appearance/common_voice_en_19312724.opus,appearance,en
appearance/common_voice_en_22303959.opus,appearance,en
appearance/common_voice_en_19310959.opus,appearance,en
appearance/common_voice_en_18433622.opus,appearance,en
appearance/common_voice_en_692963.opus,appearance,en
appearance/common_voice_en_45286.opus,appearance,en
appearance/common_voice_en_20268122.opus,appearance,en
appearance/common_voice_en_476464.opus,appearance,en
appearance/common_voice_en_18870364.opus,appearance,en
appearance/common_voice_en_21563817.opus,appearance,en
appearance/common_voice_en_22335218.opus,appearance,en
appearance/common_voice_en_614898.opus,appearance,en
appearance/common_voice_en_19561478.opus,appearance,en
appearance/common_voice_en_23556.opus,appearance,en
appearance/common_voice_en_542451.opus,appearance,en
appearance/common_voice_en_681338.opus,appearance,en
appearance/common_voice_en_18994834.opus,appearance,en
appearance/common_voice_en_638566.opus,appearance,en
appearance/common_voice_en_58201.opus,appearance,en
appearance/common_voice_en_154236.opus,appearance,en
appearance/common_voice_en_14431.opus,appearance,en
appearance/common_voice_en_21330728.opus,appearance,en
appearance/common_voice_en_553407.opus,appearance,en
appearance/common_voice_en_557867.opus,appearance,en
appearance/common_voice_en_110968.opus,appearance,en
appearance/common_voice_en_680205.opus,appearance,en
appearance/common_voice_en_169062.opus,appearance,en
appearance/common_voice_en_22387077.opus,appearance,en
appearance/common_voice_en_19583144.opus,appearance,en
appearance/common_voice_en_22346.opus,appearance,en
appearance/common_voice_en_88122.opus,appearance,en
appearance/common_voice_en_643016.opus,appearance,en
appearance/common_voice_en_19248981.opus,appearance,en
appearance/common_voice_en_502591.opus,appearance,en
appearance/common_voice_en_19671290.opus,appearance,en
appearance/common_voice_en_18809305.opus,appearance,en
appearance/common_voice_en_660290.opus,appearance,en
appearance/common_voice_en_20489096.opus,appearance,en
appearance/common_voice_en_20132389.opus,appearance,en
appearance/common_voice_en_219334.opus,appearance,en
appearance/common_voice_en_22829.opus,appearance,en
appearance/common_voice_en_148949.opus,appearance,en
appearance/common_voice_en_20162113.opus,appearance,en
appearance/common_voice_en_604123.opus,appearance,en
